,pixelID,focalAreaID,fireYear,CWDhist,AEThist,PPThist,PPThistSD,TmaxHist,TmaxHistSD,hli,tpi,aspect,eastness,northness,adjustedNorthness,adj_fold_northness,slope,elevation,burnSev,mediumReburns,lowReburns,forestType,wilderness,x,y,preFireConCov,postFireConCov,postFireSAP,postFirePlanting,pptYr1_3_annual_mean,tmaxYr1_3_mean,min_annual_ppt_Yr1_3,min_annual_ppt_t_adjusted_Yr1_3,pptYr1_3_annual_mean_t_adjusted,disturbanceSize,recoveryTime,ppt_Yr1_3_mean_annual_anom,min_annual_ppt_Yr1_3_anom,conCov_end,ARI_end,RRI_end,fire,snowPack,pixelIDsnow,geometry
2579,FA-7-218,7,2000,622.1500244140625,384.760009765625,854.1600341796875,80.5400390625,17.71416664123535,8.463476181030273,191.09829711914065,29.42544174194336,276.1512451171875,-0.943045973777771,0.1000602543354034,0.0333687476813793,-0.2072981894016266,20.28972816467285,1113.7491455078125,3.5997471809387207,0.7770835161209106,0.2229164987802505,551,0.0,-238550.836354,431581.665811,0.3843146065870921,0.0434752081831296,0.0726206426819165,6.724221020704135e-05,707.8103383382162,18.3610581556956,462.7519989013672,25.47216610583232,38.54953959277415,0.3408393984039625,19,-1.8171048530023963,-4.85979445545815,0.0628891848027706,0.0194139766196409,0.0569593090192923,7-2000,3.16129994392395,FA-7-218,POINT (-122.86885101683633 41.869602508228525)
2590,FA-9-101,9,1994,570.5833129882812,329.6366882324219,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,174.51864624023438,89.334716796875,142.91635131835938,0.5672315955162048,-0.4494710862636566,-0.2163635492324829,0.0683557093143463,27.835111618041992,1438.47802734375,3.8893229961395264,0.7276685237884521,0.2723314762115478,552,1.0,-264740.836354,377581.665811,0.601865185631646,0.1605402827262878,0.2059456308682759,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.4413249029053582,25,3.73620986695032,2.391325597760197,0.1347918529063463,-0.0257484298199415,-0.0583434781278663,9-1994,125.50669860839844,FA-9-101,POINT (-123.1619423537649 41.37546809774043)
2591,FA-9-102,9,1994,578.1199951171875,336.1632995605469,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,191.51112365722656,17.833166122436523,138.39015197753906,0.5992316603660583,-0.6633891463279724,-0.3546058237552643,-0.0300998464226722,32.12743377685547,1307.11083984375,3.9013314247131343,0.3103073239326477,0.6896926760673523,552,1.0,-264470.836354,377581.665811,0.5689877933926053,0.1098653723796208,0.1429881379008293,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.4591224210129845,25,3.73620986695032,2.391325597760197,0.1086273724213242,-0.0012379999582966,-0.0026964484887606,9-1994,130.87030029296875,FA-9-102,POINT (-123.15871998541817 41.37554920450681)
2592,FA-9-123,9,1994,536.6099853515625,382.1466979980469,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,180.5931396484375,95.8234634399414,175.80169677734375,0.2301411479711533,-0.2264350652694702,-0.0958142280578613,0.0164925009012222,21.16942405700684,1414.5028076171875,3.680817604064941,0.5372589230537415,0.4627411067485809,552,1.0,-265010.836354,377311.665811,0.6421549518903096,0.2245702644189199,0.2679529388745626,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.4175846874713896,25,3.73620986695032,2.391325597760197,0.1640067510306835,-0.0605635133882363,-0.1450328884302919,9-1994,101.42400360107422,FA-9-123,POINT (-123.16505710068826 41.37295465056156)
2593,FA-9-124,9,1994,586.5833129882812,341.7132873535156,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,211.2374267578125,57.581153869628906,148.81044006347656,0.4474305510520935,-0.7431233525276184,-0.3353094458580017,-0.0942741110920906,26.942081451416016,1343.2103271484375,3.862193584442138,0.7298303842544556,0.2701696157455444,551,1.0,-264740.836354,377311.665811,0.6631652315457661,0.1467732439438502,0.197844405968984,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.516391987601916,25,3.73620986695032,2.391325597760197,0.10821168217808,-0.0385615617657701,-0.0746749808122449,9-1994,101.67870330810548,FA-9-124,POINT (-123.16183484904572 41.373035836998476)
2594,FA-9-125,9,1994,582.9166870117188,336.83331298828125,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,139.1895294189453,-2.2915101051330566,101.74078369140624,0.9530108571052552,-0.1953296214342117,-0.0906995832920074,0.2735810279846191,30.02530097961425,1243.81591796875,4.0,0.6889771223068237,0.3110228776931762,552,1.0,-264470.836354,377311.665811,0.6668265263239542,0.1468552847703298,0.1483311951160431,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.5199712415536244,25,3.73620986695032,2.391325597760197,0.1002497626468539,-0.0466055221234758,-0.0896309610974311,9-1994,115.95899963378906,FA-9-125,POINT (-123.15861259009587 41.37311694077799)
2595,FA-9-126,9,1994,569.6799926757812,357.06329345703125,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,238.06443786621097,-58.9619140625,201.3550567626953,-0.3525740504264831,-0.7640491127967834,-0.3894662857055664,-0.4266217947006225,31.04350471496582,1191.6932373046875,3.838310956954956,0.6134811043739319,0.2663164734840393,552,1.0,-264200.836354,377311.665811,0.5018713805410597,0.0779346078634262,0.1507398535807927,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.4239367726776335,25,3.73620986695032,2.391325597760197,0.10567341838032,0.0277388105168938,0.0654314801277849,9-1994,93.96499633789062,FA-9-126,POINT (-123.1553903238462 41.37319796189986)
2596,FA-9-145,9,1994,549.8466796875,387.6900024414063,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,159.16030883789062,128.51455688476562,145.14845275878906,0.5363960862159729,-0.1469055712223053,-0.074788250029087,0.1166511103510856,24.85839080810547,1442.27197265625,3.652394771575928,0.4925829768180847,0.5074170231819153,552,0.8650144338607788,-265280.836354,377041.665811,0.6193589700592889,0.1514637470245361,0.2380803028742472,0.2005465179681778,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.4678952230347527,25,3.73620986695032,2.391325597760197,0.141847550868988,-0.009616196155548,-0.0205520289204445,9-1994,80.42230224609375,FA-9-145,POINT (-123.16817162882745 41.370441133517154)
2597,FA-9-146,9,1994,550.163330078125,383.38330078125,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,177.0467071533203,72.15302276611328,130.6600799560547,0.7201352715492249,-0.6183112859725952,-0.2745255529880523,0.0372234620153903,26.838085174560547,1347.5533447265625,4.0,0.6096876859664917,0.3903123140335083,552,1.0,-265010.836354,377041.665811,0.693341937330034,0.1555427561203638,0.1997629006703694,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.5377991812096702,25,3.73620986695032,2.391325597760197,0.1089586932212114,-0.0465840628991524,-0.0866198100085817,9-1994,81.84700012207031,FA-9-146,POINT (-123.1649494938876 41.370522399618665)
2598,FA-9-147,9,1994,552.3333129882812,383.6900024414063,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,185.7721405029297,15.812521934509276,138.55043029785156,0.5022743940353394,-0.5524855256080627,-0.2711086869239807,-0.0128230676054954,30.06743049621582,1234.1229248046875,3.935402631759643,0.6910340785980225,0.3089659214019775,551,1.0,-264740.836354,377041.665811,0.6732159720526801,0.1674543271462122,0.171300321817398,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.5057616449064679,25,3.73620986695032,2.391325597760197,0.1067604459822178,-0.0606938811639944,-0.120004910960021,9-1994,81.60569763183594,FA-9-147,POINT (-123.16172735163379 41.37060358306616)
2599,FA-9-148,9,1994,575.3433227539064,363.9032897949219,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,174.4534454345703,-2.1561620235443115,132.66978454589844,0.5096729397773743,-0.41538205742836,-0.1809381991624832,0.0359349586069583,27.643043518066406,1201.99560546875,3.923892021179199,0.7003523707389832,0.2996476292610168,551,1.0,-264470.836354,377041.665811,0.6098384790950351,0.1249713152647018,0.1658446391423543,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.4848671638303333,25,3.73620986695032,2.391325597760197,0.1329561984166503,0.0079848831519484,0.0164681870573989,9-1994,78.10299682617188,FA-9-148,POINT (-123.15850520207346 41.370684683859274)
2600,FA-9-149,9,1994,575.5599975585938,357.6199951171875,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,188.77577209472656,-65.2663803100586,140.19630432128906,0.3260593712329864,-0.3287304937839508,-0.1500550061464309,0.0094869537279009,29.26955795288086,1094.213134765625,3.4385013580322266,0.4793433845043182,0.5206566452980042,552,1.0,-264200.836354,377041.665811,0.4798664583100213,0.1126946061849594,0.1758602857589721,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.3671718521250618,25,3.73620986695032,2.391325597760197,0.1235117418691516,0.0108171356841921,0.0294606888343602,9-1994,67.90129852294922,FA-9-149,POINT (-123.155283045214 41.37076570199774)
2603,FA-9-170,9,1994,578.6566772460938,359.1600036621094,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,172.2659454345703,-13.201902389526367,124.18600463867188,0.7820234894752502,-0.5322494506835938,-0.2617183923721313,0.0898600071668624,29.836271286010746,1163.393310546875,3.969722270965576,0.7709899544715881,0.229010060429573,551,0.8490508198738098,-264740.836354,376771.665811,0.6505090263154771,0.1239699348807334,0.1584963103135427,0.150949165225029,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.5265390914347436,25,3.73620986695032,2.391325597760197,0.1069936715066433,-0.0169762633740901,-0.0322412213076759,9-1994,58.290000915527344,FA-9-170,POINT (-123.16161986152838 41.36817133593828)
2604,FA-9-171,9,1994,573.97998046875,360.1733093261719,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,214.56634521484372,-28.19219398498535,188.0265655517578,-0.1398109048604965,-0.6923589110374451,-0.2980107367038727,-0.2778236865997314,26.078683853149418,1121.8182373046875,3.518959283828736,0.6359608173370361,0.3640392124652862,551,1.0,-264470.836354,376771.665811,0.478804522090488,0.1169101546208063,0.1666653205951055,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.3618943674696816,25,3.73620986695032,2.391325597760197,0.1219061873853206,0.0049960327645142,0.013805223881891,9-1994,68.56529998779297,FA-9-171,POINT (-123.15839782135012 41.36825243374536)
2605,FA-9-172,9,1994,573.0167236328125,349.8033142089844,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,148.12098693847656,-53.31449508666992,118.14550018310548,0.7649739980697632,-0.3351944983005523,-0.1291907578706741,0.1815905421972274,27.33272933959961,1060.3787841796875,3.1387784481048584,0.5046942234039307,0.4953058063983917,551,1.0,-264200.836354,376771.665811,0.6213008562723795,0.2300876975059509,0.1765454808870951,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.3912131587664286,25,3.73620986695032,2.391325597760197,0.2257509790360927,-0.0043367184698581,-0.0110853082844469,9-1994,66.07569885253906,FA-9-172,POINT (-123.15517577387348 41.368333448900835)
2606,FA-9-173,9,1994,557.2866821289064,363.8399963378906,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,214.7023468017578,-62.076690673828125,232.0089263916016,-0.7168322801589966,-0.5459977984428406,-0.2492388784885406,-0.3954743444919586,26.517505645751957,1063.802734375,3.724936246871948,0.8668901920318604,0.0960727632045745,551,1.0,-263930.836354,376771.665811,0.4315900802612304,0.1375416666269302,0.197738712032636,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.2940484136343002,25,3.73620986695032,2.391325597760197,0.1844923328608274,0.0469506662338972,0.1596698504630888,9-1994,60.53129959106445,FA-9-173,POINT (-123.15195371910592 41.368414381404286)
2607,FA-9-174,9,1994,558.2833251953125,344.0766906738281,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,215.74688720703125,-58.81411743164063,157.8313751220703,0.368196427822113,-0.8821293115615845,-0.4637903273105621,-0.1833489388227462,31.89189910888672,1085.994140625,3.359495162963867,0.6064136624336243,0.3812406659126282,551,1.0,-263660.836354,376771.665811,0.4388030933009254,0.1333031331499417,0.2462299615144729,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.3054999601509836,25,3.73620986695032,2.391325597760197,0.2185442931950092,0.0852411600450674,0.2790218368700923,9-1994,83.00869750976561,FA-9-174,POINT (-123.14873165705481 41.36849523125555)
2608,FA-9-179,9,1994,531.9299926757812,318.3966979980469,1331.6199951171875,124.17344665527344,15.334166526794434,8.204371452331543,225.0146026611328,-26.002254486083984,166.36151123046875,0.2239068448543549,-0.9208858609199524,-0.5077707767486572,-0.2705198228359222,33.6187858581543,1288.5286865234375,3.2189323902130127,0.2460725158452987,0.75392746925354,551,1.0,-262310.836354,376771.665811,0.4464820623397827,0.1191254258155822,0.2528965026140213,0.0,1802.0480143229167,14.868950009346008,1635.0560302734375,103.46272850881358,121.19537783032588,0.3273566365242004,25,3.7884751682194766,2.443646716182727,0.1671077329665422,0.0479823071509599,0.1465750249038033,9-1994,249.6629943847656,FA-9-179,POINT (-123.13262123780596 41.36889824071758)
2610,FA-9-191,9,1994,582.61669921875,365.5833129882813,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,215.90460205078125,55.69129943847656,155.74659729003906,0.3815563023090362,-0.8414025902748108,-0.4124597012996673,-0.163931593298912,29.29470634460449,1253.1424560546875,3.65641975402832,0.7535756826400757,0.2340786457061767,551,0.0,-265280.836354,376501.665811,0.4940168062845866,0.1493582079807917,0.1592287222544352,0.1806281507015228,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.3446585983037948,25,3.73620986695032,2.391325597760197,0.1625092048197984,0.0131509968390067,0.0381565900393262,9-1994,59.75,FA-9-191,POINT (-123.16795621841348 41.36557665802227)
2613,FA-9-194,9,1994,581.7966918945312,350.2799987792969,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,203.26756286621097,-66.63172149658203,170.04017639160156,0.0036322982050478,-0.6111047863960266,-0.301885575056076,-0.2223673313856125,28.959312438964844,1017.60693359375,3.8383986949920654,0.6425908803939819,0.3574091494083404,551,0.7647942304611206,-264470.836354,376501.665811,0.532648073302375,0.1071130956212679,0.1523054192463556,0.2259480953216552,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.425534977681107,25,3.73620986695032,2.391325597760197,0.0881097074598074,-0.0190033881614605,-0.0446576407538032,9-1994,61.0369987487793,FA-9-194,POINT (-123.15829044792515 41.36582019043104)
2614,FA-9-195,9,1994,572.3800048828125,341.4932861328125,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,164.68182373046875,-57.09272003173828,129.593994140625,0.5870173573493958,-0.4274709820747375,-0.1903471201658249,0.0434936955571174,26.38154029846191,1020.436767578125,3.422022819519043,0.3909575343132019,0.6090424656867981,551,1.0,-264200.836354,376501.665811,0.4852556818061405,0.1555758814016978,0.1873440245787302,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.3296798004044426,25,3.73620986695032,2.391325597760197,0.1655241027474403,0.0099482213457425,0.0301754045396118,9-1994,68.21099853515625,FA-9-195,POINT (-123.15506850982392 41.36590120260388)
2615,FA-9-196,9,1994,547.6967163085938,351.80670166015625,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,229.3509521484375,-95.8445053100586,170.90142822265625,0.1162172630429268,-0.8184725046157837,-0.3093658685684204,-0.2000727504491806,21.40316772460937,966.520751953125,3.5493831634521484,0.7208234071731567,0.2421395629644394,551,1.0,-263930.836354,376501.665811,0.4988979068067338,0.1955371598402659,0.1904496997594833,0.0,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.3033607469664679,25,3.73620986695032,2.391325597760197,0.2058610804378986,0.0103239205976327,0.0340318274558239,9-1994,58.13629913330078,FA-9-196,POINT (-123.15184656443247 41.36598213212771)
2618,FA-9-215,9,1994,587.6766967773438,356.91668701171875,1205.8199462890625,114.43737030029295,17.34583282470703,8.778624534606934,233.7794952392578,2.863002300262451,184.34405517578125,-0.0869667306542396,-0.8903345465660095,-0.441521018743515,-0.3476853966712951,29.87018203735352,1093.6051025390625,3.51067852973938,0.5298519730567932,0.4701480269432068,551,0.0,-265010.836354,376231.665811,0.495324154694875,0.1391892035802205,0.1578345919648806,0.3099671304225921,1633.3819783528645,16.88567805290222,1479.4769592285156,82.66889327595861,96.73179680647335,0.3561349511146545,25,3.73620986695032,2.391325597760197,0.1306889485567808,-0.0085002550234397,-0.0238680730347725,9-1994,47.89970016479492,FA-9-215,POINT (-123.16462671736629 41.36322568759371)
2621,FA-9-223,9,1994,557.0233154296875,317.45330810546875,1331.6199951171875,124.17344665527344,15.334166526794434,8.204371452331543,202.81378173828125,-7.345992565155029,146.42079162597656,0.5436273813247681,-0.8184177279472351,-0.4596555829048157,-0.1087901070713996,34.28701400756836,1183.009521484375,2.966653823852539,0.3897411227226257,0.6102588772773743,551,1.0,-262850.836354,376231.665811,0.3613896237479316,0.120180847744147,0.192722221215566,0.0,1802.0480143229167,14.868950009346008,1635.0560302734375,103.46272850881358,121.19537783032588,0.2412087760037846,25,3.7884751682194766,2.443646716182727,0.1697250586003065,0.0495442108561595,0.2053997026019574,9-1994,112.70099639892578,FA-9-223,POINT (-123.13885200020466 41.36387276936009)
